bag_verblijfsobject_id,nummer,soort_woning
0599010000316044,82061000047,Onzelfstandig
0599010000332493,41024000010,Zelfstandig
0599010000299810,82070000002,Zelfstandig
0599010000258697,82071000006,Zelfstandig
0599010000322285,42007000033,Zelfstandig
0599010000319398,41163000020,Zelfstandig
0599010000336541,47010000027,Zelfstandig
0599010000313211,63012000053,Zelfstandig
0599010000253799,23014000001,Zelfstandig
0599010000168754,23026000004,Zelfstandig
0599010000318286,25031000015,Zelfstandig
0599010000306945,66009000008,Zelfstandig
0599010000325147,71012000023,Zelfstandig
0599010000329119,41030000045,Zelfstandig
0599010000082857,82005000019,Zelfstandig
0599010000311997,25026000002,Zelfstandig
0599010000337660,82010000105,Zelfstandig
0599010000322726,47002000050,Zelfstandig
0599010000103378,36153000006,Zelfstandig
0599010000316059,82053000060,Zelfstandig
0599010000022964,41144000009,Zelfstandig
0599010000296980,23015000011,Zelfstandig
0599010000163070,41007000025,Zelfstandig
0599010000321886,41033000018,Zelfstandig
0599010000312565,35130000022,Zelfstandig
0599010000316115,35029000048,Zelfstandig
0599010000315538,42020000004,Zelfstandig
0599010000302761,41061000032,Zelfstandig
0599010000356783,23018000115,Zelfstandig
0599010000236982,24008000014,Zelfstandig
0599010000315447,35019000022,Zelfstandig
0599010000309039,81080000198,Zelfstandig
0599010000128961,42014000006,Zelfstandig
0599010000318567,25024000018,Zelfstandig
0599010000249783,36002000036,Zelfstandig
0599010000308015,75073000003,Zelfstandig
0599010000296410,35022000006,Zelfstandig
0599010000308456,81059000007,Zelfstandig
0599010000301807,36161000028,Zelfstandig
0599010000336529,47010000015,Zelfstandig
0599010000302566,41078000034,Zelfstandig
0599010000308682,81072000008,Zelfstandig
0599010000053395,23021000012,Zelfstandig
0599010000075989,82120000011,Zelfstandig
0599010000306844,66060000026,Zelfstandig
0599010000309553,81094000015,Zelfstandig
0599010000339995,81011000065,Zelfstandig
0599010000292770,77823000015,Onzelfstandig
0599010000247155,11031000008,Zelfstandig
0599010000248618,11032000004,Zelfstandig
0599010000338448,11351000005,Zelfstandig
0599010000248652,11461000027,Zelfstandig
0599010000316315,11411000004,Zelfstandig
0599010400028467,81115000027,Zelfstandig
0599010400028473,81115000050,Zelfstandig
0599010000311708,82014000015,Zelfstandig
0599010000310895,82014000042,Zelfstandig
0599010000309806,81062000019,Zelfstandig
0599010000309380,81080000091,Zelfstandig
0599010000328911,41047000019,Zelfstandig
0599010000319554,41010000025,Zelfstandig
0599010000341901,82050000021,Zelfstandig
0599010000321928,41033000060,Zelfstandig
0599010000282732,82029000023,Zelfstandig
0599010000317058,82119000028,Zelfstandig
0599010000134044,41035000017,Zelfstandig
0599010000312490,41021000055,Zelfstandig
0599010000332485,41024000018,Zelfstandig
0599010000322117,41067000016,Zelfstandig
0599010000302226,41162000020,Zelfstandig
0599010000315163,41052000008,Zelfstandig
0599010000301969,41060000041,Zelfstandig
0599010000327661,12024000016,Zelfstandig
0599010000189394,42021000002,Zelfstandig
0599010000317780,24129000026,Zelfstandig
0599010000330165,25002000013,Zelfstandig
0599010000322584,47003000038,Zelfstandig
0599010000329754,82014000052,Zelfstandig
0599010000305765,63004000034,Zelfstandig
0599010000297041,35055000013,Zelfstandig
0599010000104720,35055000021,Zelfstandig
0599010000297321,36193000020,Zelfstandig
0599010000307973,75072000080,Zelfstandig
0599010000245439,71050000040,Zelfstandig
0599010000174179,35025000110,Zelfstandig
0599010000295988,35010000011,Zelfstandig
0599010000308485,81059000031,Zelfstandig
0599010000310088,81077000008,Zelfstandig
0599010000343444,81051000049,Zelfstandig
0599010000325829,41123000006,Zelfstandig
0599010000314226,41030000086,Onzelfstandig
0599010000318759,23104000058,Zelfstandig
0599010000162890,41032000026,Zelfstandig
0599010000321921,41033000053,Zelfstandig
0599010000309591,82070000015,Zelfstandig
0599010000066348,23104000037,Zelfstandig
0599010000300619,23011000033,Zelfstandig
0599010000204760,10000000064,Zelfstandig
0599010000237136,24003000037,Zelfstandig
0599010000175485,81013000003,Zelfstandig
0599010000017429,82004000049,Zelfstandig
0599010000288896,41035000058,Zelfstandig
0599010000321713,41001000069,Zelfstandig
0599010000312738,63011000607,Onzelfstandig
0599010000431551,81019000013,Onzelfstandig
0599010000473203,81108000081,Onzelfstandig
0599010000297576,29101000073,Onzelfstandig
0599010000294845,29100000092,Onzelfstandig
0599010000249094,11067000023,Zelfstandig
0599010000248567,11071000013,Zelfstandig
0599010000336306,11361000008,Zelfstandig
0599010000308786,81071000007,Zelfstandig
0599010000314918,81055000030,Zelfstandig
0599010000309756,81072000035,Zelfstandig
0599010000309774,81072000051,Zelfstandig
0599010000340994,81075000033,Zelfstandig
0599010000309992,81080000005,Zelfstandig
0599010000243523,82015000010,Zelfstandig
0599010000143699,82000000035,Zelfstandig
0599010000312280,82017000005,Zelfstandig
0599010000312276,82017000012,Zelfstandig
0599010000309253,81080000181,Zelfstandig
0599010000214072,82002000051,Zelfstandig
0599010000328877,41047000047,Zelfstandig
0599010000033682,41007000113,Zelfstandig
0599010000329380,82028000011,Zelfstandig
0599010000319531,41010000021,Zelfstandig
0599010000209788,82123000044,Zelfstandig
0599010000272635,41035000037,Zelfstandig
0599010000280056,82053000034,Zelfstandig
0599010000211585,82057000045,Zelfstandig
0599010000221660,82061000010,Zelfstandig
0599010000147676,82100000004,Zelfstandig
0599010000322265,42008000012,Zelfstandig
0599010000118991,41052000007,Zelfstandig
0599010000254549,41053000010,Zelfstandig
0599010000313385,41081000010,Zelfstandig
0599010000321795,41064000014,Zelfstandig
0599010000117914,41082000035,Zelfstandig
0599010000328960,41063000022,Zelfstandig
0599010000319334,41163000009,Zelfstandig
0599010000315232,47100000002,Zelfstandig
0599010000328925,42111000003,Zelfstandig
0599010000090671,66056000015,Zelfstandig
0599010000329532,47001000024,Zelfstandig
0599010000324526,81084000013,Zelfstandig
0599010000319788,41034000034,Zelfstandig
0599010000322690,47003000014,Zelfstandig
0599010000298295,41049000027,Zelfstandig
0599010000311951,41063000006,Zelfstandig
0599010000310606,81083000069,Zelfstandig
0599010000225463,82007000059,Zelfstandig
0599010000077649,82027000014,Zelfstandig
0599010000300622,23011000053,Zelfstandig
0599010000303344,24015000002,Zelfstandig
0599010000097928,41039000017,Zelfstandig
0599010000305837,63004000107,Zelfstandig
0599010000327669,66005000073,Zelfstandig
0599010000322269,42007000017,Zelfstandig
0599010000321767,41065000020,Zelfstandig
0599010000302404,41078000054,Zelfstandig
0599010000020869,25140000005,Zelfstandig
0599010000309292,81081000043,Zelfstandig
0599010000148829,81001000004,Zelfstandig
0599010000174873,35150000007,Onzelfstandig
0599010000049576,35011000038,Zelfstandig
0599010000310108,81080000106,Zelfstandig
0599010000298245,82019000016,Zelfstandig
0599010000134874,15003000072,Zelfstandig
0599010000313668,41128000031,Onzelfstandig
0599010000329341,71054000061,Zelfstandig
0599010000101050,81070000044,Zelfstandig
0599010000321106,41041000021,Zelfstandig
0599010000317034,72006000040,Zelfstandig
0599010000306980,66008000011,Zelfstandig
0599010000276340,66050000050,Zelfstandig
0599010000329116,41030000030,Zelfstandig
0599010000320702,12013000006,Zelfstandig
0599010000302742,41061000013,Zelfstandig
0599010000160518,24003000080,Zelfstandig
0599010000189626,11004000007,Zelfstandig
0599010000324810,82019000018,Zelfstandig
0599010000081973,41048000001,Zelfstandig
0599010000309368,81080000162,Zelfstandig
0599010000300785,23002000074,Zelfstandig
0599010000061971,35019000011,Zelfstandig
0599010000310074,81015000009,Zelfstandig
0599010000135061,81010000020,Zelfstandig
0599010000312975,63011000654,Onzelfstandig
0599010000213081,23036000025,Onzelfstandig
0599010000472532,41124000010,Onzelfstandig
0599010000312725,63011000699,Onzelfstandig
0599010000416136,77252000006,Onzelfstandig
0599010000248365,11171000031,Zelfstandig
0599010000263241,11231000003,Zelfstandig
0599010000248468,11172000022,Zelfstandig
0599010000248194,11174000019,Zelfstandig
0599010000345170,81051000200,Zelfstandig
0599010000309631,81070000047,Zelfstandig
0599010000337586,82010000035,Zelfstandig
0599010000337639,82010000085,Zelfstandig
0599010000329314,82014000028,Zelfstandig
0599010000199955,82002000043,Zelfstandig
0599010000298088,82019000037,Zelfstandig
0599010000309365,81080000152,Zelfstandig
0599010000266477,82002000048,Zelfstandig
0599010000123292,41007000003,Zelfstandig
0599010000323124,41007000008,Zelfstandig
0599010000077906,41007000010,Zelfstandig
0599010000324712,41007000117,Zelfstandig
0599010000321047,41033000002,Zelfstandig
0599010000319595,41012000013,Zelfstandig
0599010000332449,41023000012,Zelfstandig
0599010000302868,41002000033,Zelfstandig
0599010000312253,41042000019,Zelfstandig
0599010000369148,82067000012,Zelfstandig
0599010000302081,41027000024,Zelfstandig
0599010000316169,41126000011,Zelfstandig
0599010000294399,41151000014,Zelfstandig
0599010000302814,41160000025,Onzelfstandig
0599010000298716,41075000019,Zelfstandig
0599010000127877,41076000006,Zelfstandig
0599010000296713,41168000021,Zelfstandig
0599010000301904,41197000359,Onzelfstandig
0599010000325448,41144000017,Zelfstandig
0599010000313758,41050000013,Zelfstandig
0599010000341772,27004000055,Zelfstandig
0599010000356636,23017000029,Zelfstandig
0599010000278746,23127000068,Zelfstandig
0599010000284519,42101000004,Zelfstandig
0599010000328427,24007000039,Zelfstandig
0599010000306986,66008000006,Zelfstandig
0599010000329609,47001000108,Zelfstandig
0599010000070364,41037000044,Zelfstandig
0599010000054717,41039000028,Zelfstandig
0599010000322729,47002000053,Zelfstandig
0599010000325963,81061000019,Zelfstandig
0599010000320980,41011000024,Zelfstandig
0599010400017383,41005000052,Zelfstandig
0599010000318311,25023000018,Zelfstandig
0599010000310171,81059000057,Zelfstandig
0599010000322405,47004000047,Zelfstandig
0599010000104131,36153000014,Zelfstandig
0599010000305781,63004000050,Zelfstandig
0599010000104238,41058000008,Zelfstandig
0599010000302749,41061000020,Zelfstandig
0599010000277696,42014000017,Zelfstandig
0599010000309801,81062000205,Zelfstandig
0599010000308849,81056000012,Zelfstandig
0599010000327689,66007000018,Zelfstandig
0599010000320794,25007000006,Zelfstandig
0599010000173736,35006000032,Zelfstandig
0599010000135600,24010000039,Zelfstandig
0599010000302252,41160000022,Zelfstandig
0599010000313387,82120000016,Zelfstandig
0599010000167886,25003000025,Zelfstandig
0599010000322183,41010000050,Zelfstandig
0599010000346374,41070000013,Zelfstandig
0599010000312009,75072000126,Zelfstandig
0599010000126817,23131000034,Zelfstandig
0599010000341882,82050000008,Zelfstandig
0599010000092403,77823000011,Onzelfstandig
0599010000253144,11032000019,Zelfstandig
0599010000248737,11072000001,Zelfstandig
0599010000253014,11431000025,Zelfstandig
0599010000310157,81071000023,Zelfstandig
0599010000308903,81108000012,Zelfstandig
0599010000310269,81059000038,Zelfstandig
0599010000310277,81059000052,Zelfstandig
0599010000167627,81115000079,Zelfstandig
0599010000323132,41007000005,Zelfstandig
0599010000318553,41007000073,Zelfstandig
0599010000286194,82051000014,Zelfstandig
0599010000027108,82118000017,Zelfstandig
0599010000321931,41033000063,Zelfstandig
0599010000254784,82052000055,Zelfstandig
0599010000261236,41035000028,Zelfstandig
0599010000321656,41001000012,Zelfstandig
0599010000321991,41045000007,Zelfstandig
0599010000299138,41027000071,Zelfstandig
0599010000314616,82101000059,Onzelfstandig
0599010000321782,41065000039,Zelfstandig
0599010000243354,41130000024,Zelfstandig
0599010000038663,41053000019,Zelfstandig
0599010000317658,41075000010,Zelfstandig
0599010400028372,41168000017,Zelfstandig
0599010000018416,41057000005,Zelfstandig
0599010000160532,41082000024,Zelfstandig
0599010000296458,41102000060,Zelfstandig
0599010000194381,41143000001,Zelfstandig
0599010000320340,12111000011,Zelfstandig
0599010000043539,36192000062,Zelfstandig
0599010000082595,42101000006,Zelfstandig
0599010000072537,25015000001,Zelfstandig
0599010000311721,66058000025,Zelfstandig
0599010000322445,47002000026,Zelfstandig
0599010000344173,36001000066,Zelfstandig
0599010000322199,41008000035,Zelfstandig
0599010000314382,41041000026,Onzelfstandig
0599010000302318,41005000097,Zelfstandig
0599010000329216,82014000006,Zelfstandig
0599010000079838,41075000018,Zelfstandig
0599010000174198,35030000029,Zelfstandig
0599010000299957,23103000140,Zelfstandig
0599010000306684,63114000057,Zelfstandig
0599010000140197,25003000039,Zelfstandig
0599010000317693,24129000017,Zelfstandig
0599010000302342,41063000032,Zelfstandig
0599010000299095,41120000042,Zelfstandig
0599010000330944,23026000011,Zelfstandig
0599010000325228,71068000008,Zelfstandig
0599010000017651,25003000082,Zelfstandig
0599010000223103,81011000013,Zelfstandig
0599010000301902,41141000012,Zelfstandig
0599010000328523,25011000051,Zelfstandig
0599010000125385,82118000012,Zelfstandig
0599010000296554,24004000064,Zelfstandig
0599010000254508,81013000031,Zelfstandig
0599010000317281,71050000016,Zelfstandig
0599010000328550,25051000062,Zelfstandig
0599010000294821,35115000007,Zelfstandig
0599010000381779,71107000020,Onzelfstandig
0599010000111035,15003000051,Zelfstandig
0599010000309239,81080000058,Zelfstandig
0599010000080965,71051000053,Zelfstandig
0599010000252765,72000000024,Zelfstandig
0599010000322583,47003000037,Zelfstandig
0599010000309275,81081000028,Zelfstandig
0599010000316675,82020000030,Zelfstandig
0599010000291895,28018000106,Zelfstandig
0599010000150374,28018000059,Zelfstandig
0599010000330164,25002000062,Zelfstandig
0599010000309882,81051000078,Zelfstandig
0599010000308931,81108000053,Zelfstandig
0599010000312807,63011000663,Onzelfstandig
0599010000475177,81108000078,Onzelfstandig
0599010000473913,51064000026,Onzelfstandig
0599010000477779,51065000012,Onzelfstandig
0599010000249509,11121000015,Zelfstandig
0599010000317927,11132000008,Zelfstandig
0599010000246801,11061000031,Zelfstandig
0599010000249004,11471000014,Zelfstandig
0599010000310655,81071000079,Zelfstandig
0599010000337655,82010000100,Zelfstandig
0599010000296922,82012000027,Zelfstandig
0599010000310175,81059000087,Zelfstandig
0599010000328955,41047000010,Zelfstandig
0599010000179327,41007000099,Zelfstandig
0599010000329111,41030000007,Zelfstandig
0599010000329000,41047000050,Zelfstandig
0599010000321016,41008000014,Zelfstandig
0599010000319425,41009000009,Zelfstandig
0599010000094510,41013000014,Zelfstandig
0599010000102151,41035000040,Zelfstandig
0599010000302290,41005000068,Zelfstandig
0599010000316219,41125000010,Zelfstandig
0599010000130734,41050000021,Zelfstandig
0599010000319403,41163000028,Zelfstandig
0599010000313762,41050000004,Zelfstandig
0599010000346372,41070000011,Zelfstandig
0599010000317661,41075000012,Zelfstandig
0599010000165827,41076000032,Zelfstandig
0599010000295067,41056000021,Zelfstandig
0599010000302482,41080000043,Zelfstandig
0599010000126492,41082000019,Zelfstandig
0599010000322604,47009000001,Zelfstandig
0599010000322668,47107000003,Zelfstandig
0599010000091783,42017000015,Zelfstandig
0599010000381718,42019000021,Zelfstandig
0599010000191723,42112000006,Zelfstandig
0599010000310529,81083000013,Zelfstandig
0599010000296709,36196000026,Zelfstandig
0599010000329263,82069000016,Zelfstandig
0599010000089704,82051000054,Zelfstandig
0599010000313832,41165000043,Zelfstandig
0599010000329525,47001000017,Zelfstandig
0599010000325387,36000000065,Zelfstandig
0599010000321844,41064000057,Zelfstandig
0599010000338905,36106000017,Zelfstandig
0599010000309477,23016000017,Zelfstandig
0599010000295065,35041000049,Zelfstandig
0599010000312563,35130000041,Zelfstandig
0599010000302321,41004000030,Zelfstandig
0599010000317513,82069000012,Zelfstandig
0599010000066503,76065000008,Zelfstandig
0599010000094982,35020000066,Zelfstandig
0599010000219814,36106000007,Zelfstandig
0599010000322619,47009000016,Zelfstandig
0599010000321945,41073000022,Zelfstandig
0599010000140455,10000000011,Zelfstandig
0599010000109415,23006000049,Zelfstandig
0599010000299891,24128000045,Zelfstandig
0599010000308912,81108000014,Zelfstandig
0599010000028075,10002000027,Zelfstandig
0599010000343416,81051000008,Zelfstandig
0599010000324928,82009000023,Zelfstandig
0599010000267732,25047000024,Zelfstandig
0599010000325833,35125000013,Zelfstandig
0599010000332039,35127000078,Zelfstandig
0599010000206013,23115000012,Zelfstandig
0599010000313164,63012000274,Zelfstandig
0599010000308013,75073000002,Zelfstandig
0599010000309491,81062000161,Zelfstandig
0599010000321812,41064000037,Zelfstandig
0599010000280833,66056000032,Zelfstandig
0599010000319651,41064000066,Zelfstandig
0599010000336888,41003000015,Zelfstandig
0599010000227315,47100000022,Zelfstandig
0599010400012314,41000000057,Zelfstandig
0599010000140492,10003000051,Zelfstandig
0599010000308479,81059000026,Zelfstandig
0599010000335417,25012000020,Zelfstandig
0599010000312894,63011000616,Onzelfstandig
0599010000431605,81019000059,Onzelfstandig
0599010000300893,29100000042,Onzelfstandig
0599010000474532,81108000088,Onzelfstandig
0599010000475175,81108000098,Onzelfstandig
0599010000249743,11104000030,Zelfstandig
0599010000331123,11412000026,Zelfstandig
0599010000249019,11481000055,Zelfstandig
0599010000253104,11541000002,Zelfstandig
0599010000248050,11431000017,Zelfstandig
0599010000248029,11432000001,Zelfstandig
0599010000337635,82010000147,Zelfstandig
0599010000131470,82011000015,Zelfstandig
0599010000340974,81075000036,Zelfstandig
0599010000325090,82019000067,Zelfstandig
0599010000319568,41010000032,Zelfstandig
0599010000321877,41033000009,Zelfstandig
0599010000316761,82051000002,Zelfstandig
0599010000319573,41012000003,Zelfstandig
0599010000317508,82119000008,Zelfstandig
0599010000319766,41034000012,Zelfstandig
0599010000319777,41034000023,Zelfstandig
0599010000321753,82051000045,Zelfstandig
0599010000319826,41034000072,Zelfstandig
0599010000146126,41034000081,Onzelfstandig
0599010000061442,41000000001,Zelfstandig
0599010000043779,41000000063,Zelfstandig
0599010000118427,41036000016,Zelfstandig
0599010000122363,41037000049,Zelfstandig
0599010000302643,41027000085,Zelfstandig
0599010000299110,41121000048,Zelfstandig
0599010000101420,41050000010,Zelfstandig
0599010000302227,41162000021,Zelfstandig
0599010000298796,41075000028,Zelfstandig
0599010000297298,41166000002,Zelfstandig
0599010000275286,41077000002,Zelfstandig
0599010000302408,41078000058,Zelfstandig
0599010000302648,41121000010,Zelfstandig
0599010000305947,63001000041,Zelfstandig
0599010000269581,36108000054,Zelfstandig
0599010000334969,25019000007,Zelfstandig
0599010000309441,81081000129,Zelfstandig
0599010000329522,47001000014,Zelfstandig
0599010000322430,47002000011,Zelfstandig
0599010000322680,47003000004,Zelfstandig
0599010000174864,35130000028,Zelfstandig
0599010000302251,41160000021,Zelfstandig
0599010000182708,35103000001,Zelfstandig
0599010000077123,41142000001,Zelfstandig
0599010000181010,11002000013,Zelfstandig
0599010000301863,37101000003,Zelfstandig
0599010000325313,82053000052,Zelfstandig
0599010000151413,41000000060,Zelfstandig
0599010000169462,71051000055,Zelfstandig
0599010000302477,41080000038,Zelfstandig
0599010000115121,42020000021,Zelfstandig
0599010000308410,75071000195,Zelfstandig
0599010000047122,82061000005,Zelfstandig
0599010000318043,25032000009,Zelfstandig
0599010000326116,12015000012,Zelfstandig
0599010000090669,66056000046,Zelfstandig
0599010000308378,75071000158,Zelfstandig
0599010000035425,71052000003,Zelfstandig
0599010000284439,71053000019,Zelfstandig
0599010000306965,66057000015,Zelfstandig
0599010000287240,81012000020,Zelfstandig
0599010000062817,36182000044,Zelfstandig
0599010000302235,41160000005,Zelfstandig
0599010000216531,82118000016,Zelfstandig
0599010000310834,81062000035,Zelfstandig
0599010000159035,71054000022,Zelfstandig
0599010000319753,41066000019,Zelfstandig
0599010000305941,63001000035,Zelfstandig
0599010000050661,27018000014,Zelfstandig
0599010000296929,41174000012,Zelfstandig
0599010000307488,72056000022,Zelfstandig
0599010000297264,24005000036,Zelfstandig
0599010000312916,63011000632,Onzelfstandig
0599010000306257,63011000557,Onzelfstandig
0599010000431542,81019000004,Onzelfstandig
0599010000300893,29100000031,Onzelfstandig
0599010000312844,63011000590,Onzelfstandig
0599010000312974,63011000565,Onzelfstandig
0599010000246659,11032000035,Zelfstandig
0599010000248624,11041000009,Zelfstandig
0599010000248062,11061000003,Zelfstandig
0599010000253029,11061000011,Zelfstandig
0599010000253159,11402000002,Zelfstandig
0599010000331149,11411000001,Zelfstandig
0599010000334392,11421000020,Zelfstandig
0599010000310290,81104000011,Zelfstandig
0599010000326058,81061000074,Zelfstandig
0599010000329766,82014000040,Zelfstandig
0599010000310055,82018000014,Zelfstandig
0599010000318074,41007000080,Zelfstandig
0599010000321232,41030000006,Zelfstandig
0599010000325271,82107000033,Zelfstandig
0599010000319523,41010000013,Zelfstandig
0599010000037203,41035000031,Zelfstandig
0599010000044209,41037000055,Zelfstandig
0599010000319845,41025000002,Zelfstandig
0599010000297127,41165000004,Zelfstandig
0599010000054379,41165000016,Zelfstandig
0599010000302200,41054000013,Zelfstandig
0599010000319278,41081000002,Zelfstandig
0599010000302356,41063000046,Zelfstandig
0599010000277899,41142000007,Zelfstandig
0599010000322332,42007000009,Zelfstandig
0599010000316892,36182000056,Onzelfstandig
0599010000311701,42192000007,Zelfstandig
0599010000329587,47001000086,Zelfstandig
0599010000126859,82006000009,Zelfstandig
0599010000105139,82006000021,Zelfstandig
0599010000319905,41068000020,Zelfstandig
0599010000056154,82100000001,Zelfstandig
0599010000302604,41120000010,Zelfstandig
0599010000279151,27012000060,Zelfstandig
0599010000168529,41049000010,Zelfstandig
0599010000306934,66059000005,Zelfstandig
0599010000296437,41171000004,Zelfstandig
0599010000295583,23104000081,Zelfstandig
0599010000300658,23103000061,Zelfstandig
0599010000227857,35126000023,Zelfstandig
0599010000302332,41004000037,Zelfstandig
0599010000404886,35115000004,Zelfstandig
0599010000307163,66060000016,Zelfstandig
0599010000313764,24020000016,Zelfstandig
0599010000137647,25001000060,Zelfstandig
0599010000319977,41166000011,Zelfstandig
0599010000314573,28018000033,Zelfstandig
0599010000069702,23131000005,Zelfstandig
0599010000332268,35013000061,Zelfstandig
0599010000172282,24123000021,Zelfstandig
0599010000305595,63003000039,Zelfstandig
0599010000338161,82010000153,Onzelfstandig
0599010000325951,81061000032,Zelfstandig
0599010000152427,41039000047,Zelfstandig
0599010000306985,66008000005,Zelfstandig
0599010000319902,41068000017,Zelfstandig
0599010000302331,41004000036,Zelfstandig
0599010000315356,35111000027,Zelfstandig
0599010000249821,82101000039,Zelfstandig
0599010000330363,41126000031,Onzelfstandig
0599010000296203,82019000026,Zelfstandig
0599010000308048,75073000158,Zelfstandig
0599010000337632,82010000078,Zelfstandig
0599010000212768,41130000072,Zelfstandig
0599010000302203,41054000012,Zelfstandig
0599010000321954,41074000005,Zelfstandig
0599010000313478,82104000033,Onzelfstandig
0599010000210140,23111000192,Zelfstandig
0599010000316175,72058000057,Zelfstandig
0599010000300634,23103000079,Zelfstandig
0599010000300893,29100000026,Onzelfstandig
0599010000248346,11161000020,Zelfstandig
0599010000248961,11065000010,Zelfstandig
0599010000248991,11465000016,Zelfstandig
0599010000249627,11491000018,Zelfstandig
0599010000309861,81077000030,Zelfstandig
0599010000308827,81080000048,Zelfstandig
0599010000167829,82000000018,Zelfstandig
0599010000298651,41007000078,Zelfstandig
0599010000319536,41009000017,Zelfstandig
0599010000319583,41012000008,Zelfstandig
0599010000028147,41035000064,Zelfstandig
0599010000082883,41037000001,Zelfstandig
0599010000319983,41022000030,Zelfstandig
0599010000239805,82059000024,Onzelfstandig
0599010000015305,82061000040,Zelfstandig
0599010000302867,41002000043,Onzelfstandig
0599010000319866,41026000012,Zelfstandig
0599010000299134,41027000067,Zelfstandig
0599010000319299,41151000024,Zelfstandig
0599010000302233,41160000003,Zelfstandig
0599010000319899,41068000014,Zelfstandig
0599010000254843,41167000011,Zelfstandig
0599010000302552,41078000020,Zelfstandig
0599010000207226,41079000013,Zelfstandig
0599010000302471,41080000032,Zelfstandig
0599010000321539,41167000014,Onzelfstandig
0599010000302824,41060000049,Zelfstandig
0599010000328401,36182000018,Zelfstandig
0599010000227497,66005000094,Zelfstandig
0599010000297974,71067000005,Zelfstandig
0599010000398136,71011000020,Zelfstandig
0599010000179563,35020000010,Zelfstandig
0599010000246174,41142000011,Zelfstandig
0599010000322423,47002000004,Zelfstandig
0599010000327710,12015000030,Zelfstandig
0599010000294829,24000000008,Zelfstandig
0599010000187518,25016000002,Zelfstandig
0599010000313718,25046000046,Onzelfstandig
0599010000160530,42005000007,Zelfstandig
0599010000320602,12024000020,Zelfstandig
0599010000157986,23028000006,Zelfstandig
0599010000297549,25143000051,Onzelfstandig
0599010000309763,81072000040,Zelfstandig
0599010000329752,82014000051,Zelfstandig
0599010000177946,41007000047,Zelfstandig
0599010000301895,27005000029,Zelfstandig
0599010000078046,81069000002,Zelfstandig
0599010000258349,82016000001,Zelfstandig
0599010000192878,41039000011,Zelfstandig
0599010000321687,41001000043,Zelfstandig
0599010000298379,41047000063,Zelfstandig
0599010000273834,15003000062,Zelfstandig
0599010000320059,41022000095,Zelfstandig
0599010000350969,23130000014,Zelfstandig
0599010000320424,12000000079,Zelfstandig
0599010000326077,25030000035,Zelfstandig
0599010000343543,25042000033,Zelfstandig
0599010000313160,63012000037,Zelfstandig
0599010000339979,81011000049,Zelfstandig
0599010000316401,25012000010,Zelfstandig
0599010000308967,81108000063,Onzelfstandig
0599010000312822,63011000637,Onzelfstandig
0599010000431591,81019000053,Onzelfstandig
0599010000300893,29100000009,Onzelfstandig
0599010000297576,29101000080,Onzelfstandig
0599010000473904,51064000014,Onzelfstandig
0599010000473907,51064000017,Onzelfstandig
0599010000473754,41122000016,Onzelfstandig
0599010000252812,11022000010,Zelfstandig
0599010000248962,11065000011,Zelfstandig
0599010000248558,11071000004,Zelfstandig
0599010000338381,11353000045,Zelfstandig
0599010000253088,11433000004,Zelfstandig
0599010000391675,82008000029,Zelfstandig
0599010000308515,81108000027,Zelfstandig
0599010000337645,82010000091,Zelfstandig
0599010000020503,82012000023,Zelfstandig
0599010000231659,82015000020,Zelfstandig
0599010000309362,81080000082,Zelfstandig
0599010000310103,81080000176,Zelfstandig
0599010000322035,41046000042,Zelfstandig
0599010000319582,41010000039,Zelfstandig
0599010000317547,82052000022,Zelfstandig
0599010000077015,41000000040,Zelfstandig
0599010000319979,41022000026,Zelfstandig
0599010000321721,41001000077,Zelfstandig
0599010000296455,82061000016,Zelfstandig
0599010000256157,82071000016,Zelfstandig
0599010000313754,41050000022,Zelfstandig
0599010000169596,41049000018,Zelfstandig
0599010000315201,41171000021,Onzelfstandig
0599010000302769,41061000040,Zelfstandig
0599010000302399,41062000049,Zelfstandig
0599010000156413,42013000071,Zelfstandig
0599010000306908,66009000028,Zelfstandig
0599010000322026,41045000042,Zelfstandig
0599010000295469,36107000027,Zelfstandig
0599010000302568,41078000036,Zelfstandig
0599010000391692,82008000019,Zelfstandig
0599010000040996,25025000002,Zelfstandig
0599010000310562,81104000019,Zelfstandig
0599010000329646,81115000002,Zelfstandig
0599010000322487,47006000024,Zelfstandig
0599010000302695,41027000113,Zelfstandig
0599010000305938,63001000031,Zelfstandig
0599010000308171,75072000194,Zelfstandig
0599010000308679,81072000007,Zelfstandig
0599010000104144,36153000022,Zelfstandig
0599010000263636,42013000054,Zelfstandig
0599010000281718,41082000022,Zelfstandig
0599010000322523,47006000060,Zelfstandig
0599010000293889,23104000052,Zelfstandig
0599010000135047,66056000037,Zelfstandig
0599010000047287,23108000060,Zelfstandig
0599010000129643,35112000016,Zelfstandig
0599010000308388,75071000079,Zelfstandig
0599010000321766,41065000019,Zelfstandig
0599010000044707,25054000014,Zelfstandig
0599010000278640,36192000050,Zelfstandig
0599010000294530,27005000047,Zelfstandig
0599010000306987,66058000005,Zelfstandig
0599010000257228,35112000023,Onzelfstandig
0599010000147402,82015000022,Zelfstandig
0599010000302697,41027000115,Zelfstandig
0599010000305847,63004000116,Zelfstandig
0599010000230334,23108000072,Zelfstandig
0599010000336546,47010000032,Zelfstandig
0599010000173554,81013000033,Zelfstandig
0599010000189249,23108000131,Zelfstandig
0599010000118917,81010000006,Zelfstandig
